namespace,expression_label,label,eyeRGT_ctrl.translateX,eyeRGT_ctrl.translateY,eyeRGT_ctrl.translateZ,eyeRGT_ctrl.rotateX,eyeRGT_ctrl.rotateY,eyeRGT_ctrl.rotateZ,eyeRGT_ctrl.scaleX,eyeRGT_ctrl.scaleY,eyeRGT_ctrl.scaleZ,eyeRGT_ctrl.lidFollow,eyeRGT_ctrl.lidTW,eyeRGT_ctrl.lidLR,eyeRGT_ctrl.upLidUD,eyeRGT_ctrl.loLidUD,eyeRGT_ctrl.upLidTW,eyeRGT_ctrl.loLidTW,eyeLFT_ctrl.translateX,eyeLFT_ctrl.translateY,eyeLFT_ctrl.translateZ,eyeLFT_ctrl.rotateX,eyeLFT_ctrl.rotateY,eyeLFT_ctrl.rotateZ,eyeLFT_ctrl.scaleX,eyeLFT_ctrl.scaleY,eyeLFT_ctrl.scaleZ,eyeLFT_ctrl.lidFollow,eyeLFT_ctrl.lidTW,eyeLFT_ctrl.lidLR,eyeLFT_ctrl.upLidUD,eyeLFT_ctrl.loLidUD,eyeLFT_ctrl.upLidTW,eyeLFT_ctrl.loLidTW,ebBshRGT_ctrl.ebUD,ebBshRGT_ctrl.ebOI,ebBshRGT_ctrl.ebTW,ebBshRGT_ctrl.ebInnerUD,ebBshRGT_ctrl.ebMidUD,ebBshRGT_ctrl.ebOuterUD,ebBshRGT_ctrl.ebInnerTW,ebBshLFT_ctrl.ebUD,ebBshLFT_ctrl.ebOI,ebBshLFT_ctrl.ebTW,ebBshLFT_ctrl.ebInnerUD,ebBshLFT_ctrl.ebMidUD,ebBshLFT_ctrl.ebOuterUD,ebBshLFT_ctrl.ebInnerTW,lipBshLFT_ctrl.crnrMouthUD,lipBshLFT_ctrl.crnrMouthOI,lipBshLFT_ctrl.puffOI,lipBshLFT_ctrl.upLipUD,lipBshLFT_ctrl.loLipUD,lipBshLFT_ctrl.upLipCrnrUD,lipBshLFT_ctrl.loLipCrnrUD,lipBshLFT_ctrl.lipsPartOI,lipBshLFT_ctrl.cheekUprUD,lipBshLFT_ctrl.cheekUprOI,lipBshLFT_ctrl.cheekLwrOI,lipBsh_ctrl.faceSqSt,lipBsh_ctrl.mouthUD,lipBsh_ctrl.mouthLR,lipBsh_ctrl.mouthTW,lipBsh_ctrl.upLipAllUD,lipBsh_ctrl.loLipAllUD,lipBsh_ctrl.upLipPullOI,lipBsh_ctrl.loLipPullOI,lipBsh_ctrl.upLipRollOI,lipBsh_ctrl.loLipRollOI,lipBsh_ctrl.lipsPress,lipBsh_ctrl.upLipUD,lipBsh_ctrl.loLipUD,lipBsh_ctrl.upLipCleftUD,lipBsh_ctrl.mouthU,lipBshRGT_ctrl.crnrMouthUD,lipBshRGT_ctrl.crnrMouthOI,lipBshRGT_ctrl.puffOI,lipBshRGT_ctrl.upLipUD,lipBshRGT_ctrl.loLipUD,lipBshRGT_ctrl.upLipCrnrUD,lipBshRGT_ctrl.loLipCrnrUD,lipBshRGT_ctrl.lipsPartOI,lipBshRGT_ctrl.cheekUprUD,lipBshRGT_ctrl.cheekUprOI,lipBshRGT_ctrl.cheekLwrOI
CHAR_ANDREATW_000,Think,11,5.81915758528136E-05,0.001403871767505,0.69,-1.29,-4.0754041203202E-05,-0.000622540552047,-1.11202215726092,-0.001747899222767,-3.51175151406109,-1.17955149849431,0,-0.000315950508409,7.2687717386672E-05,7.19824759752062,0,0,0,0,0,0,0,1,1,1,0.15,0,2.99889712744503,-0.838977892643989,3.50163200782558,2.48987204766652,3.01980142868797,-2.82762514363356,-10.7657568522052,0,0.986537323099964,-3.487411318111,0,0.529332910982003,-2.55946281061169,-9.99575685220522,0,-0.258637872929803,2.91820622287212,0,4.56622674272654,1.17114869492458,0.102315280288698,-0.000816183156449,1.42923901793707,1.17999920439954,-0.241671817925583,1.05193002697119,0,6.37151165366553,3.51927413070466,2.57336929491943E-05,-0.509092168583922,0.882314316519735,-0.000701087284927,1.7389558911449,1.73999752335454,-0.062145444474594,1.18673855036197,0,5.39149366516799,2.09515742218725,-0.00034161482379,0,0,0,0,0,0,1,1,1,0.085223005187748,0,-2.99889712744503,1.87583287691865,3.13228891579906,0.864125707819376,1.09390694475825
CHAR_EMMATW_000,Think,11,5.65622584782766E-05,0.001364564485844,-0.670433995933293,1.25342007935355,-4.0713288959715E-05,-0.000621918039417,0.038034461517842,1.83830104055126,-3.41342529290403,-2.88308538977076,0,2.199692895852,0.990070652519695,6.99670244764794,0,0,0,0,0,0,0,1,1,1,0.087036709002582,0,-2.91493041710128,1.05543042869074,3.04458734254438,1.04405105092106,1.06327842911731,-2.4909278324789,-7.04588369063704,0,0.871620753603499,4.71649879303173,2.03,7.77725810286127,-2.75158183560979,-8.14588369063704,0,1.1465954240908,-3.45154774032905,0,1.14083326798239,-0.878583099228667,0.869635301375237,-0.000681457404182,1.88446640271272,1.68227838803516,1.34727528395459,1.30471050299417,0,7.70941821446924,3.07653555715928,-0.000332049883166,1.17723750446751,-1.41803701962805,-0.000793330683766,1.79622127280037,1.6969601746526,1.40481480685809,0.102178085637498,0,6.19311444604573,3.42073728232503,2.50131702201895E-05,0,0,0,0,0,0,1,1,1,0.15,0,2.91493041710128,-0.127688971436674,3.40358912471341,1.8368774378121,3.3452494147033
CHAR_EMMATW_000,Think,11,5.6562258478315E-05,0.001364564485844,0.67,-1.253,-4.07132889600708E-05,-0.000621918039417,-0.001965538482158,1.83830104055126,-3.41342529290403,-2.88308538977076,0,1.809692895852,0.270070652519695,6.99670244764794,0,0,0,0,0,0,0,1,1,1,0.15,0,-2.915,-0.127688971436673,3.40358912471341,2.8768774378121,3.3452494147033,-2.75158183560979,-8.14588369063704,0,1.1465954240908,-3.45154774032905,0,1.14083326798239,-2.4909278324789,-7.04588369063704,0,0.871620753603499,4.71649879303173,2.03,7.77725810286127,1.17723750446751,-1.41803701962805,-0.000793330683765,1.79622127280037,1.6969601746526,1.40481480685809,0.102178085637498,0,6.19311444604573,3.42073728232503,2.50131702203E-05,-0.878583099228667,0.869635301375237,-0.000681457404182,1.75446640271272,1.55227838803516,1.34727528395459,1.30471050299417,0,7.70941821446924,3.07653555715928,-0.000332049883167,0,0,0,0,0,0,1,1,1,0.087036709002582,0,2.915,1.05543042869074,3.04458734254438,-0.705948949078941,2.01327842911731
CHAR_MIATW_000,Think,11,5.65622584782766E-05,0.001364564485844,0,1.2,-4.0713288959715E-05,-0.350621918039417,1.18830132640914,2.24002895799383,-2.57766045214189,-2.48888941084029,0,0.508063887211449,2.13215940172987,3.67343488312541,0,0,0,0,0,0,0,1,1,1,0.15,0,-5,1.33543042869074,3.38458734254438,1.62405105092106,1.14327842911731,0,-3.77588369063704,2.54421658455824,-4.66349199600515,0.238224995400792,-0.525542930861322,4.67838478118194,0,-3.67,-0.02,-2.44,-5.96,-4.58,7.59,-0.993526221810205,0.499062481375221,0.905961166273655,1.64794510483219,2.22686133311666,2.47346491226963,2.60541194500498,0,6,4,-0.5,0.422294381885974,-1.78860983962807,0.655849292994072,0.96969997491984,1.9115431197341,0.651004435173132,0.442879527648303,0,5,3,2.50131702203005E-05,0,0,0,0,0,0,1,1,1,0.15,0,5,-0.757688971436673,3.06358912471341,2.8368774378121,2.2352494147033
CHAR_MIATW_000,Think,11,5.6562258478315E-05,0.001364564485844,0,-1.2,-4.07132889600708E-05,-0.350621918039417,1.18830132640914,2.24002895799383,-2.57766045214189,-2.48888941084029,0,0.508063887211449,2.13215940172987,3.67343488312542,0,0,0,0,0,0,0,1,1,1,0.15,0,-5,-0.757688971436673,3.11358912471341,2.8368774378121,2.2352494147033,0,-3.67,-0.02,-2.44,-5.96,-4.58,7.59,0,-3.77588369063704,2.54421658455824,-4.66349199600515,0.238224995400793,-0.525542930861323,4.67838478118194,0.422294381885974,-1.78860983962807,0.655849292994072,0.96969997491984,1.9115431197341,0.651004435173132,0.442879527648303,0,5,3,2.50131702203005E-05,-0.993526221810205,0.499062481375222,0.905961166273655,2.06794510483219,2.64686133311666,1.23346491226963,1.86541194500498,0,6,4,-0.5,0,0,0,0,0,0,1,1,1,0.15,0,5,1.33543042869074,3.38458734254438,1.62405105092106,1.14327842911731
CHAR_OLIVIATW_000,Think,11,5.65622584782766E-05,0.001364564485844,-0.670433995933293,1.25342007935355,-0.42004071328896,-0.000621918039417,0,0,-2.36,-1.7,-2.34,1.199692895852,2.5300706525197,4.47670244764794,0,0,0,0,0,0,0,1,1,1,0.087036709002582,-2,-3,1.46543042869074,3.23458734254438,-0.755948949078941,2.62327842911731,0,-7.25588369063704,0,-1.2083792463965,1.69649879303173,-0.05,6.97725810286126,0,-7.27588369063704,0.65,-1.40340457590921,-3.41154774032905,-1.4,5.07083326798239,-1.32797517002462,-0.989184076735061,0.655961166273656,2.08794510483219,1.95686133311666,1.95346491226963,1.62541194500498,0,6.04,3.78,-0.000332049883166,0.857845433671559,-2.23685639773835,0.655849292994072,1.80969997491984,1.5215431197341,0.751004435173132,-0.837120472351697,0,6.04,3.78,2.50131702201895E-05,0,0,0,0,0,0,1,1,1,0.15,2,3,-0.047688971436673,3.40358912471341,3.7668774378121,3.3452494147033
CHAR_OLIVIATW_000,Think,11,5.6562258478315E-05,0.001364564485844,0.67,-1.253,-0.42004071328896,-0.000621918039417,0,0,-2.36,-1.7,-2.34,1.199692895852,2.5300706525197,4.47670244764794,0,0,0,0,0,0,0,1,1,1,0.15,-2,-3,0.442311028563327,3.40358912471341,3.6368774378121,3.3452494147033,0,-7.27588369063704,0.65,-1.4034045759092,-3.41154774032905,-1.4,5.07083326798239,0,-7.25588369063704,0,-1.2083792463965,1.69649879303173,-0.05,6.97725810286126,0.857845433671559,-2.21685639773835,0.655849292994072,1.80969997491984,1.5215431197341,0.751004435173132,-0.837120472351697,0,6.04,3.78,2.50131702203E-05,-1.32797517002462,-1.54918407673506,0.655961166273656,2.08794510483219,1.95686133311666,1.95346491226963,1.62541194500498,0,6.04,3.78,-0.000332049883167,0,0,0,0,0,0,1,1,1,0.087036709002582,2,3,1.42543042869074,3.23458734254438,-1.13594894907894,2.62327842911731
CHAR_STEPHANIETW_000,Tired,12,-1.2,-0.45,-0.25,0.4,0,0.324326927022029,-0.092888635315277,-7.65940868228121E-05,-2.90287951949948,-1.45370980559633,-5.13860592254707,-0.187470061881395,-0.27,-1.70456872613179,0,0,0,0,0,0,0,1.01239988198883,0.86145580013061,1,0.15,-8,0,-4.05084868913828,2.28358103155234,1.86,1.64,-4.2558379570986,-4.66345735647789,2.41978043745475,5.65391549566307,4.72812334035592,2.73197404392697,0.393235179407752,-2.59371668900748,-4.66345735647789,2.41978043745475,2.68344491881576,0.964722912436328,-1.95802595607303,0.873325140751482,-3.47600510079491,-3.00404042269704,-0.65,0.90740033370819,0.79,-0.711839421572472,2.28632301078944,0,2.78,1.33,1,-2.47600510079491,-3.04404042269704,-0.65,1.71740033370819,1.13,0.718160578427526,2.35632301078944,0,2.78,1.33,1,0,0,0,0,0,0,1.01239988198883,0.86145580013061,1,0.15,8,0,-4.20084868913828,2.65974086840611,1.84,1.64
CHAR_ANDREATW_000,Tired,12,-1.15640937833806,-2.2258816982039,0,0,1.18059968406184,-2.48161771812035,-0.001107652891998,-0.000957425847353,-0.072879519499476,-0.223709805596327,0.991394077452927,2.19926306106332,2.75104490411724,0.617638962588707,0,0,0,0,0,0,0,1.01239988198883,0.86145580013061,1,0.15,-8.74619435224607,0,-3.36084868913828,2.36974086840611,1.01964521369451,3.09573720239696,-2.59371668900748,-7.48240569606478,2.41978043745475,7.29161408197897,4.96948212883194,1.41197404392698,2.30332514075148,-4.2558379570986,-7.48240569606478,2.41978043745475,7.16269511276649,3.48948212883194,-0.068025956073025,2.30323517940775,-0.596005100794915,-0.55404042269704,0,0.947400333708189,2.82336176494553,0.708160578427528,3.94632301078944,0,3.07152234337306,0.622080474607202,-0.097200074157375,-1.18600510079491,-0.55404042269704,0,1.01740033370819,2.89336176494553,0.758160578427528,3.94632301078944,0,3.07152234337306,0.622080474607202,-0.097200074157375,0,0,0,0,0,0,1.01239988198883,0.86145580013061,1,0.15,8.74619435224607,0,-3.40084868913828,2.59358103155234,1.01964521369451,3.21573720239696
CHAR_EMMATW_000,Tired,12,-1.15640937833806,-0.32,0,0,1.18059968406184,-3.37161771812035,-1.161107652892,-0.000957425847353,-2.06287951949948,-0.813709805596327,-2.52860592254707,0.472529938118605,0.83036341264029,3.19543127386821,0,0,0,0,0,0,0,1.01239988198883,0.86145580013061,1,0.15,-8.746,0,-2.21084868913828,2.66358103155234,1.01964521369451,2.08573720239696,-4.2558379570986,-7.48240569606478,2.41978043745475,8.56269511276649,7.06948212883194,2.13197404392697,2.30323517940775,-2.59371668900748,-7.48240569606478,2.41978043745475,5.86161408197897,3.08948212883194,-0.468025956073025,2.30332514075148,-1.52600510079491,-1.70404042269704,0,2.76740033370819,1.81336176494553,-0.581839421572472,5.94632301078944,0,3.48152234337306,1.0320804746072,-0.097200074157375,-2.23600510079491,-3.78404042269704,0,0.807400333708189,2.91336176494553,-0.951839421572473,5.95632301078944,0,2.56152234337306,0.112080474607203,-0.097200074157375,0,0,0,0,0,0,1.01239988198883,0.86145580013061,1,0.15,8.746,0,-3.35084868913828,2.93974086840611,1.01964521369451,2.13573720239696
CHAR_EMMATW_000,Tired,12,-1.15640937833806,-0.32,0,0,1.18059968406184,-3.37161771812035,-1.161107652892,-0.000957425847353,-2.06287951949948,-0.813709805596327,-2.52860592254707,0.472529938118605,0.83036341264029,3.19543127386821,0,0,0,0,0,0,0,1.01239988198883,0.86145580013061,1,0.15,-8.74619435224607,0,-3.35084868913828,2.94974086840611,1.01964521369451,2.74573720239696,-2.59371668900748,-7.48240569606478,2.41978043745475,5.86161408197897,3.08948212883194,-0.468025956073025,2.30332514075148,-4.2558379570986,-7.48240569606478,2.41978043745475,8.56269511276649,7.06948212883194,2.13197404392697,2.30323517940775,-2.23600510079491,-3.78404042269704,0,0.807400333708189,2.91336176494553,-1.74183942157247,4.93632301078944,0,2.56152234337306,0.112080474607202,-0.097200074157375,-1.52600510079492,-1.70404042269704,0,2.76740033370819,1.81336176494553,-1.37183942157247,4.92632301078944,0,3.48152234337306,1.0320804746072,-0.097200074157375,0,0,0,0,0,0,1.01239988198883,0.86145580013061,1,0.15,8.74619435224607,0,-2.21084868913828,2.38358103155234,1.01964521369451,2.61573720239696
CHAR_MIATW_000,Tired,12,-1.2,-1,0,0,0.782488067734106,-3.14908364748871,-0.008713709826802,0.378902749353389,-1.62174060818208,-0.853177981312982,-2.36130676166167,0.253818033729486,1.9140671314008,-0.096516992820055,0,0,0,0,0,0,0,1.01157947346442,0.870622245694532,1,0.15,-8,-3,-2.51458707693244,2.4463621352433,1.41226880230136,2.22031612956189,0,-0.54500946636038,2.11813040375017,2.76798436559,1.44551539215035,0.397936058963229,3.24236864355572,0,0.370314537674769,2.11382571429842,1.69272461991143,-1.34359515187369,-1.91709288434522,2.126339942384,-2.27728698562575,-1.82856879300417,0.614595189673362,3.50525361632431,3.67641230445729,2.04256805366825,4.69458826490023,0,1.90924171249834,0.972318640365709,0,-2.93812715560125,-2.17015072683046,0.614209308254876,2.02388590249575,4.0331469589995,1.04129164646037,5.01602246581797,0,1.90769887372536,0.970775798318531,0,0,0,0,0,0,0,1.01157947346442,0.870622245694532,1,0.15,8,3,-3.08210969867331,2.70329241680497,1.41350743870467,2.26869273882849
CHAR_OLIVIATW_000,Tired,12,-0.903120790801006,-1.35434782608696,0,0,0.975277999877175,-3.48959724540377,-0.651349800215129,-0.092964830047813,-1.70411786393435,-0.672195056796967,-2.08884837079976,1.46847963274978,3.75733678763793,2.13013887841287,0,0,0,0,0,0,0,1.01024338077338,0.885550443586156,1,0.15,-10,-2,-1.90401019904772,2.54968306335039,3.33726552382318,2.50763365606096,-3.51569222542928,-7.49763948805352,1.99894905702784,6.2178785714158,5.700876541209,1.10902203628751,2.96875949603249,-3.1257298365621,-7.66155664303215,1.99894905702784,5.02120147802003,2.9104417586003,-0.188369268060326,2.77618698308305,-1.36610070633393,-2.71874652528923,-0.90347589064579,3.68706432532894,3.62497361283128,-0.866373275387382,2.67792489547692,0,7.26212715322123,4.71171865293639,-0.080355065299235,-1.72755925414905,-4.17128755338177,-0.90347589064579,1.47621209337969,2.77020833740377,0.361957088462085,2.98523200742017,0,6.50212715322123,3.95171865293639,-0.080355065299235,0,0,0,0,0,0,1.01024338077338,0.885550443586156,1,0.15,10,2,-2.39314063383032,3.13651075466437,2.8859611759971,1.7237206125827
CHAR_OLIVIATW_000,Tired,12,-0.903120790801006,-1.35434782608696,0,0,0.975277999877175,-3.48959724540377,-0.651349800215129,-0.092964830047813,-1.70411786393435,-0.672195056796967,-2.08884837079976,1.46847963274978,3.75733678763793,2.13013887841287,0,0,0,0,0,0,0,1.01024338077338,0.885550443586156,1,0.15,-10,-2,-2.39314063383032,3.13651075466437,2.8859611759971,1.7237206125827,-3.1257298365621,-7.66155664303215,1.99894905702784,5.02120147802003,2.9104417586003,-0.188369268060326,2.77618698308305,-3.51569222542928,-7.49763948805352,1.99894905702784,6.2178785714158,5.700876541209,1.10902203628751,2.96875949603249,-2.10755925414905,-3.58128755338177,-0.90347589064579,1.47621209337969,2.74020833740377,-0.648042911537915,3.29523200742017,0,6.50212715322123,3.95171865293639,-0.080355065299235,-1.36610070633393,-2.71874652528923,-0.90347589064579,3.68706432532894,3.62497361283128,-0.866373275387382,2.67792489547692,0,7.26212715322123,4.71171865293639,-0.080355065299235,0,0,0,0,0,0,1.01024338077338,0.885550443586156,1,0.15,10,2,-1.90401019904772,2.54968306335039,3.33726552382318,2.50763365606096
